X,Y,Horizontal_Angle,Vertical_Angle,Velocity,Distance_to_goal,IfLeft
-19.0,19.0,33.945850556719044,13.69038531278027,32.99882286222088,40.38257668846801,0
-19.0,20.0,34.75469824827889,13.708410760892884,32.99845910165427,39.556952612657106,0
-19.0,21.0,35.597853382240636,13.707877024905605,32.99971933427627,38.73954697721697,0
-19.0,22.0,36.47715656074108,13.679127586002256,32.89860345610143,37.930891104744695,0
-19.0,23.0,37.394541345653955,13.743725958195345,32.57856482587662,37.13155666007015,0
-19.0,24.0,38.35203414351384,13.769117765843967,32.30956888621755,36.34215871408852,0
-19.0,25.0,39.35175262626474,13.835691264114494,31.98984888823714,35.56335895271987,0
-19.0,26.0,40.39590230024989,13.861921315874172,31.72180274989288,34.79586900768538,0
-19.0,27.0,41.48677076642598,13.916777942148238,31.43290549361777,34.04045387476495,0
-19.0,28.0,42.62671913952238,13.978674604454831,31.13088705187714,33.297935371431066,0
-19.0,29.0,43.8181700150145,14.011652146571613,30.852569496145854,32.56919556881932,0
-19.0,30.0,45.063591294103105,14.060056789338864,30.583832326016875,31.855180112502897,0
-19.0,31.0,46.3654751041794,14.110301785500038,30.313050016001938,31.15690132217901,0
-19.0,32.0,47.72631099390627,14.16686277606385,30.031053014110537,30.475440932002936,0
-19.0,33.0,49.14855254964979,14.224714742950063,29.789333638833934,29.811952301048652,0
-19.0,34.0,50.63457658885106,14.260134698441446,29.55448275883596,29.167661887782504,0
-19.0,35.0,52.186634155319254,14.33428744859539,29.28359930745849,28.54386974465796,0
-18.0,0.0,22.31698259136911,17.712711865010768,32.99978411163917,56.750792946002086,0
-18.0,1.0,15.673191497684385,17.021336926724402,32.99993920943398,53.48880724039376,1
-18.0,2.0,23.109526238420187,17.148465900575275,32.999974212789674,54.90585123645749,0
-18.0,3.0,16.27353809352209,16.423344194543105,32.99941443717075,51.56600139626884,1
-18.0,4.0,23.957008222776167,16.94899790421168,32.99941379480266,53.072144294347105,0
-18.0,5.0,16.920312991360433,15.790544985790113,32.999970299517095,49.649295060453774,1
-18.0,6.0,24.864933553973074,16.224224415885395,32.99962796654057,51.250878041258964,0
-18.0,7.0,17.618932944412435,15.303979589425735,32.99991865720326,47.739422912305926,1
-18.0,8.0,25.83949890570375,15.808638379167434,32.999869979951136,49.44342726793926,0
-18.0,9.0,26.35392074804122,15.610226920620162,32.99989877277401,48.54536538125962,0
-18.0,10.0,26.88768941589049,15.394143161423205,32.99962460558526,47.651364093801135,0
-18.0,11.0,19.19774788387491,14.477616961606882,32.999766280883954,43.94374244417514,1
-18.0,12.0,19.6358981205817,14.280353159958334,32.99999276710691,43.000610460782994,1
-18.0,13.0,20.093671061761896,14.352047537435917,32.99994973426743,42.06010580110326,1
-18.0,14.0,29.237495894614085,14.692994547793875,32.99956896478789,44.12088507725112,0
-18.0,15.0,29.88454667154764,14.657168632787473,32.99941426198658,43.25104044991288,0
-18.0,16.0,30.558067927962966,14.460111808893428,32.99881477004981,42.38693784646397,0
-18.0,17.0,31.259519853350504,14.316505675012243,32.99927566093737,41.52893569548827,0
-18.0,18.0,31.9904527121314,13.708314597337857,32.99868615125338,40.67742002634877,0
-18.0,19.0,32.75251136986003,13.726132076204538,32.998816644283,39.83280683055112,0
-18.0,20.0,33.54743963545795,13.797154038526177,32.99994863552463,38.995544617302116,0
-18.0,21.0,34.37708428001335,13.668225059688025,32.96666410754599,38.16611717217249,0
-18.0,22.0,35.24339855495581,13.720455248053153,32.67491825681979,37.34504652561033,0
-18.0,23.0,36.14844498692701,13.758772317202355,32.37543970446576,36.53289613485359,0
-18.0,24.0,37.09439717233758,13.825922112489582,32.0538572082973,35.73027427826437,0
-18.0,25.0,38.083540230420915,13.853084436127798,31.783407167879435,34.937837654897876,0
-18.0,26.0,39.1182694987608,13.926608149606892,31.452705687870246,34.15629517380361,0
-18.0,27.0,40.20108696938043,13.954601636538607,31.183521843647895,33.3864119066425,0
-18.0,28.0,41.334594866826436,14.016217720282704,30.884009692345828,32.62901316313443,0
-18.0,29.0,42.521485663648505,14.080550424018432,30.581320589825093,31.884988631015695,0
-18.0,30.0,43.76452771627781,14.110671542055831,30.312271815709806,31.155296499953263,0
-18.0,31.0,45.06654559088291,14.165572589207999,30.033732247537436,30.440967461629732,0
-18.0,32.0,46.430394042829086,14.217606859305755,29.76320347455934,29.743108445487,0
-18.0,33.0,47.85892452752463,14.275947591461248,29.481872803344235,29.062905911143847,0
-18.0,34.0,49.35494307248931,14.330401520847369,29.250971806568362,28.40162847443787,0
-18.0,35.0,50.92115835425654,14.381240299015515,28.988688329273874,27.760628595188546,0
-17.0,0.0,21.37679438819393,17.803897873718515,32.99972990474749,56.37865287500225,0
-17.0,1.0,21.753439153025013,17.25753192350214,32.9999499802296,55.44864741362047,0
-17.0,2.0,22.142916389470926,17.22115830266108,32.99997871487435,54.5211197610614,0
-17.0,3.0,15.20123707624316,16.15174783557227,32.99994437409616,51.29476094105518,1
-17.0,4.0,15.49973629808619,16.224332328570245,32.99941437463663,50.33043313940384,1
-17.0,5.0,23.394833060588837,16.459417967745896,32.99967182653261,51.75473408298027,0
-17.0,6.0,16.13237068113108,15.736448655232312,32.99991660345198,48.40612048078218,1
-17.0,7.0,16.467910961864362,15.412046987512324,32.99984525979278,47.44631176392956,1
-17.0,8.0,16.8172945037731,15.142082674016514,32.999818254733874,46.488197426873846,1
-17.0,9.0,25.28669643541896,15.466071485253716,32.999871913734154,48.10979629971426,0
-17.0,10.0,25.805132770669417,15.53815708658143,32.99984296131737,47.20754706612069,0
-17.0,11.0,17.95732200042856,14.334144530742774,32.9999092090564,43.62513610293955,1
-17.0,12.0,18.371263284666597,14.369974653373896,32.999939178636794,42.6749633860417,1
-17.0,13.0,27.485848311957362,14.746686073515903,32.99992735692358,44.52586327068797,0
-17.0,14.0,28.091794045080754,14.692929840008768,32.99971109537495,43.64117894832815,0
-17.0,15.0,19.731218056757427,13.707972563985159,32.99949374455586,39.839082569758055,1
-17.0,16.0,20.22849656564634,13.707935873490056,32.99958037887012,38.89926091842877,1
-17.0,17.0,30.065401667042934,13.779591642609677,32.999208483733646,41.01892855743553,0
-17.0,18.0,30.78023448348717,13.708483367037754,32.9982876750562,40.15659970664847,0
-17.0,19.0,31.526319749174462,13.85079190595292,32.999955712086795,39.30079515735019,0
-17.0,20.0,32.305482410226354,13.709439948190768,32.99602931222437,38.451950535701044,0
-17.0,21.0,33.11966378740328,13.698977423730785,32.767391157192904,37.61053708736423,0
-17.0,22.0,33.97092694066317,13.762801458580691,32.450212428619146,36.77706486385231,0
-17.0,23.0,34.86146151029174,13.800256421977382,32.15423248589857,35.95208617034622,0
-17.0,24.0,35.793587760495186,13.8407538637583,31.852970778415784,35.136199282221746,0
-17.0,25.0,36.76975947892083,13.914992273707767,31.520025843343493,34.330052432234936,0
-17.0,26.0,37.79256529881144,13.944111307702908,31.248014092615513,33.53434806284446,0
-17.0,27.0,38.86472790792752,14.002563729033628,30.913522051134294,32.74984732788842,0
-17.0,28.0,39.98910048903146,14.05044221700947,30.64552911838122,31.977374814077532,0
-17.0,29.0,41.16865960061131,14.11919796246567,30.33533198488695,31.217823434698328,0
-17.0,30.0,42.40649355521095,14.162960492930042,30.03915810085583,30.472159424628902,0
-17.0,31.0,43.705785190258375,14.218004287322755,29.762388666931454,29.741427336293057,0
-17.0,32.0,45.0697877602663,14.275025368260339,29.483737871717235,29.02675489957498,0
-17.0,33.0,46.50179252235935,14.333796219730885,29.203796797371695,28.32935756419478,0
-17.0,34.0,48.00508645859623,14.40338551660033,28.945058883775623,27.650542490157402,0
-17.0,35.0,49.58289850631715,14.439949893058248,28.712910324375684,26.991711690813535,0
-16.0,0.0,20.424372292579065,17.56690044399382,32.999890242160575,56.0218930419171,0
-16.0,1.0,20.787345314561534,17.148462430576995,32.99998068975755,55.08586479306647,0
-16.0,2.0,13.84922130324324,16.405207353171562,32.9994857777123,52.01204187493508,1
-16.0,3.0,21.551516708027535,16.98508798609631,32.99982024265703,53.220790110632514,0
-16.0,4.0,21.954007970120003,16.712882762305227,32.99998644111878,52.29199269486677,0
-16.0,5.0,14.687143066639862,15.610427700696732,32.99948488507656,49.10450590322644,1
-16.0,6.0,22.803350614311597,16.18804721839161,32.999658017716165,50.44256635025621,0
-16.0,7.0,15.303056036449547,15.520258162316223,32.99959126820618,47.17258207900009,1
-16.0,8.0,23.7171252185923,15.610296715494421,32.99975489651953,48.60506660832798,0
-16.0,9.0,24.200355970877965,15.394176283715524,32.99955531999231,47.691220366017056,0
-16.0,10.0,24.702430227771302,15.430033850447096,32.99989535692213,46.780898879777844,0
-16.0,11.0,16.699244233993625,14.603210614857915,32.99968952222312,43.327272011978785,1
-16.0,12.0,17.08781596066632,14.316187021522124,32.99999481740983,42.370420106484666,1
-16.0,13.0,17.49432370791442,14.226664058194562,32.99987381077794,41.415606961627404,1
-16.0,14.0,26.92110529598115,14.423805728008995,32.999815639269805,43.17930638627721,0
-16.0,15.0,27.534532912831857,14.316255883753373,32.999839402219294,42.290099314142076,0
-16.0,16.0,28.174233844655795,14.190798128686522,32.99997687666294,41.40594764040548,0
-16.0,17.0,28.841762757584902,13.67256927056447,32.99869505581057,40.52718223612394,0
-16.0,18.0,29.538782259558097,13.72585308903255,32.999474486766914,39.654161194003336,0
-16.0,19.0,30.267070137242783,13.67255076887819,32.998738858784655,38.78727239701188,0
-16.0,20.0,31.028526772980705,13.679942034312592,32.896682163957,37.926936338175274,0
-16.0,21.0,31.82518263722774,13.726213000396733,32.57718744411071,37.07360921194483,0
-16.0,22.0,32.65920571200611,13.780274776823342,32.2419339389555,36.227786297260835,0
-16.0,23.0,33.53290865029642,13.84258795750672,31.9324255298452,35.39000565131348,0
-16.0,24.0,34.4487554128055,13.882309373594438,31.634449088223533,34.5608521306984,0
-16.0,25.0,35.409367044599946,13.929550591052958,31.321571440697646,33.740961752742024,0
-16.0,26.0,36.41752615693173,13.988921646937547,30.98443454527129,32.93102640368198,0
-16.0,27.0,37.47617956136137,14.038098776926347,30.71315880497493,32.13179889144086,0
-16.0,28.0,38.58843836136543,14.099350144874025,30.377168086315564,31.34409832807446,0
-16.0,29.0,39.75757463897855,14.149596461657437,30.107856996328536,30.56881580957954,0
-16.0,30.0,40.98701367995494,14.225903943750515,29.786894804822566,29.80692033739816,0
-16.0,31.0,42.280320462026275,14.27677216263615,29.48020542889478,29.059464895279817,0
-16.0,32.0,43.641178892391736,14.334224878607266,29.202941766399313,28.327592555669113,0
-16.0,33.0,45.07336203354922,14.393561294705728,28.924169012649177,27.612542439985496,0
-16.0,34.0,46.580691320018694,14.47387863314804,28.647036192658813,26.915655295756782,0
-16.0,35.0,48.166982572539446,14.505959290778081,28.425343861926933,26.23837837977035,0
-15.0,0.0,19.46001243528609,17.51228593605698,32.99986760529261,55.680809081765325,0
-15.0,1.0,12.534697489097155,16.513612789089738,32.99991681629702,52.75748762024212,1
-15.0,2.0,12.774839602898354,16.622301997441692,32.99991228962586,51.781777682887636,1
-15.0,3.0,20.543359339238776,16.80360651589698,32.99986914826383,52.861635426838625,0
-15.0,4.0,20.930564309193755,16.42324285307327,32.99961245612512,51.926414280210025,0
-15.0,5.0,13.552746257036205,15.754473870531049,32.999945348734,48.86054133961268,1
-15.0,6.0,21.748279142239696,16.061425623600428,32.9998712539242,50.063484696932555,0
-15.0,7.0,14.12509702220214,15.106210310448263,32.9996081625876,46.91857308145677,1
-15.0,8.0,22.629006675846867,15.71846116820085,32.999813852749874,48.211539075204804,0
-15.0,9.0,14.746804464728271,14.692817153863283,32.999958613407,44.98169071966949,1
-15.0,10.0,15.078157109240209,14.782586540805319,32.999949313371395,44.01536663484697,1
-15.0,11.0,15.424373340184289,14.244566323340985,32.9998969587983,43.05058071617618,1
-15.0,12.0,24.608949137610324,14.675057683562915,32.999542670808324,44.5460716562078,0
-15.0,13.0,16.165468788058362,13.904427508766872,32.99999681536566,41.12605621743957,1
-15.0,14.0,25.72561264336568,14.226613143182638,32.99998947542387,42.73584560997945,0
-15.0,15.0,16.979177413997604,13.672178418089645,32.99962042939417,39.20908695697975,1
-15.0,16.0,26.94055063665347,13.761827834760888,32.998943211181825,40.94328394254667,0
-15.0,17.0,27.58865245038333,13.725810222034216,32.999575568119006,40.05436929974057,0
-15.0,18.0,28.2660820902365,13.726543047823858,32.99784763605561,39.170811837387284,0
-15.0,19.0,28.974673450277777,13.67548379886655,32.99179636820252,38.29298238581059,0
-15.0,20.0,29.716394832842745,13.708770251387321,32.70223531659137,37.42128405065759,0
-15.0,21.0,30.49335840247567,13.758086426695707,32.37702259388954,36.55615543243025,0
-15.0,22.0,31.307829861204823,13.811167039070796,32.04554523391424,35.69807417774802,0
-15.0,23.0,32.16223818219201,13.863719144759864,31.717769689920356,34.84756089025457,0
-15.0,24.0,33.05918517415107,13.928903706327429,31.406082175513887,34.00518342841279,0
-15.0,25.0,34.001454566254615,13.97111740155161,31.105971500158766,33.171561615335506,0
-15.0,26.0,34.99202019855866,14.025550315171015,30.781347483590146,32.34737238169431,0
-15.0,27.0,36.034052771820036,14.106226322895697,30.444721951382423,31.533355355876736,0
-15.0,28.0,37.13092444820949,14.139807535395775,30.169210373987095,30.730318904951183,0
-15.0,29.0,38.28621039614634,14.204139043300687,29.8315960061029,29.9391466144244,0
-15.0,30.0,39.50368613430474,14.261772289891105,29.55115956555038,29.160804172724728,0
-15.0,31.0,40.787319249511995,14.331682013227518,29.24841304870241,28.39634659599717,0
-15.0,32.0,42.1412537418578,14.409202113761989,28.933621787986855,27.64692568803989,0
-15.0,33.0,43.56978489464596,14.474342977251414,28.646136814507535,26.91379757670775,0
-15.0,34.0,45.07732219261847,14.526194401282767,28.386597397896313,26.19833009945481,0
-15.0,35.0,46.66833744829331,14.5740954562766,28.13634705881553,25.502009724725617,0
-14.0,0.0,11.257454214731752,17.075942137194154,32.99970681623909,53.52992153926624,1
-14.0,1.0,11.47030464201211,16.839888177091748,32.99986058793367,52.54952426045359,1
-14.0,2.0,19.163604751867666,17.039509290799163,32.99991345114119,53.462627133353635,0
-14.0,3.0,11.920738539922297,16.22418711804288,32.999701790943426,50.591031813949,1
-14.0,4.0,19.892944279713163,16.51357625995571,32.99998778174652,51.57763565732729,0
-14.0,5.0,12.407418527400736,15.574317530592811,32.9996050119846,48.63591779744677,1
-14.0,6.0,12.665722715928041,15.628258902572272,32.9998908843585,47.65975765779763,1
-14.0,7.0,12.934823513978671,15.088082837585159,32.99991627011547,46.68460667072177,1
-14.0,8.0,21.52338478811619,15.574372423710798,32.999491581084264,47.83568228843402,0
-14.0,9.0,21.97152709664539,15.213961950943926,32.99998923667559,46.90684918005046,0
-14.0,10.0,13.813983315627226,14.746681751090653,32.99993681505593,43.76588283126481,1
-14.0,11.0,22.92309202140474,14.908305644514217,32.999980776248066,45.05832331545416,0
-14.0,12.0,23.428692808745396,14.495454354764833,32.99997843867131,44.1390133555339,0
-14.0,13.0,23.955759378706716,14.549300874543286,32.99988901556616,43.22328654787833,0
-14.0,14.0,15.185837262201318,13.726089570778845,32.99891686892068,39.893013172734896,1
-14.0,15.0,15.571381481330363,13.672234584729058,32.99948744722638,38.92881323647049,1
-14.0,16.0,25.679267624899225,13.707777479841546,32.99995438642528,40.500030864185774,0
-14.0,17.0,26.30623518699126,13.690674778972788,32.99813848692231,39.60116791207047,0
-14.0,18.0,26.962242592632435,13.672551925712597,32.99873611996119,38.707266759615045,0
-14.0,19.0,27.64917071143003,13.706407087089627,32.83437632148371,37.81867924716568,0
-14.0,20.0,28.369046293278572,13.73791045426622,32.507873156876556,36.93578887745597,0
-14.0,21.0,29.124053494777414,13.79029008175381,32.17701962260767,36.059014129618134,0
-14.0,22.0,29.91654596687556,13.842343409152898,31.84938446594569,35.188812142497795,0
-14.0,23.0,30.749059387392847,13.915947403442601,31.51790515033496,34.32568280457069,0
-14.0,24.0,31.624324259715358,13.967163300443179,31.197464181148735,33.4701732890644,0
-14.0,25.0,32.54527871654332,14.017595042485842,30.881035911181794,32.622883073082306,0
-14.0,26.0,33.51508095983708,14.06249452502213,30.57863747312226,31.784469478032822,0
-14.0,27.0,34.53712082882393,14.124547136220915,30.2421201247733,30.955653764700237,0
-14.0,28.0,35.61502980989611,14.208828612852784,29.903433516884387,30.137227808808163,0
-14.0,29.0,36.75268857747277,14.244960007891311,29.625952934146834,29.33006137054609,0
-14.0,30.0,37.95423087513251,14.336409414852795,29.279355787483503,28.535109952477843,0
-14.0,31.0,39.22404220387339,14.378100495526294,28.994885218717812,27.7534232122814,0
-14.0,32.0,40.56675137375983,14.441332814415304,28.71021920319392,26.986153857117174,0
-14.0,33.0,41.987212495816664,14.506921531915603,28.423498874028933,26.234566891793737,0
-14.0,34.0,43.49047445096761,14.57459781900222,28.13539825208326,25.500049019560727,0
-14.0,35.0,45.08173429478964,14.644041887737096,27.846654025596695,24.784117898363863,0
-13.0,0.0,10.203973721731685,16.857965652982838,32.99998169518725,53.343720342698255,1
-13.0,1.0,10.397827238761309,16.567906876414096,32.99999750081883,52.35983670715561,1
-13.0,2.0,10.599103194949038,16.332570105912488,32.99998251365961,51.3765754016361,1
-13.0,3.0,10.808230940319788,16.278337658462505,32.99990862250013,50.39397285390387,1
-13.0,4.0,11.025673149663206,15.84473620381255,32.99986039791705,49.41206836391288,1
-13.0,5.0,19.20941234713308,16.133655548058954,32.99997870164354,50.30062126852908,0
-13.0,6.0,19.59135508981072,15.700370693082492,32.999925148010085,49.35739559579699,0
-13.0,7.0,19.988161734478453,15.574193799043494,32.999860693291055,48.41644865125901,0
-13.0,8.0,11.98919960771417,14.92642130699715,32.99966155136889,45.49233451912531,1
-13.0,9.0,12.256571039399674,14.782749171535832,32.999594359758746,44.514632425754115,1
-13.0,10.0,21.27652391007345,14.87243456525953,32.99985010245494,45.608688865171295,0
-13.0,11.0,21.741875239787987,14.908305830174688,32.99998037459978,44.6783224841757,0
-13.0,12.0,22.226985760510573,14.728754151178789,32.999881086692575,43.7510285593379,0
-13.0,13.0,13.454580410421102,13.72574554156022,32.99972808734737,40.614683305425395,1
-13.0,14.0,13.790866897360985,13.690337075797363,32.99893691015772,39.64281145428512,1
-13.0,15.0,23.813466351765953,13.743646283994499,32.99966413629179,40.98966333113752,0
-13.0,16.0,24.390711428100047,13.708435480833902,32.99840073647937,40.076832459664274,0
-13.0,17.0,24.99480055889225,13.672348348092738,32.99921810035121,39.168258832886615,0
-13.0,18.0,25.627506677558287,13.673171893809732,32.997268403184194,38.264245713198115,0
-13.0,19.0,26.290746728164585,13.712125953442175,32.69438557920438,37.36512411326905,0
-13.0,20.0,26.986594370459457,13.767541063942465,32.35521733923617,36.47125580508574,0
-13.0,21.0,27.717293646494063,13.827199163383165,32.00911249308446,35.58303668884937,0
-13.0,22.0,28.485273594385937,13.886840503714843,31.665995698244338,34.700900564682755,0
-13.0,23.0,29.29316375509564,13.941935847476758,31.335802052581904,33.82532335396071,0
-13.0,24.0,30.143810462329228,14.001092407339979,30.999370692982986,32.95682782065046,0
-13.0,25.0,31.04029372875125,14.055271808837482,30.676387207072477,32.09598884596018,0
-13.0,26.0,31.985944437153975,14.108697067283671,30.357451412833292,31.243439311317825,0
-13.0,27.0,32.9843614050464,14.16582722589084,30.033203423733703,30.39987664448657,0
-13.0,28.0,34.039427705482574,14.231373929623114,29.69432784431935,29.566070080414814,0
-13.0,29.0,35.15532538414073,14.309963929082736,29.372790890757376,28.742868680770194,0
-13.0,30.0,36.33654739924019,14.3634713959668,29.064104956388316,27.931210142061516,0
-13.0,31.0,37.587905212201555,14.439266995598153,28.75434309979776,27.132130399214876,0
-13.0,32.0,38.914529958466524,14.50384018970599,28.42940787008589,26.346773996070183,0
-13.0,33.0,40.32186451759763,14.570408166888393,28.14331322544413,25.576405142239988,0
-13.0,34.0,41.8156430744635,14.64448368425185,27.84583231754597,24.822419301913342,0
-13.0,35.0,43.40185392739181,14.73024644080262,27.569278843562447,24.0863550584143,0
-12.0,0.0,9.143474353646539,16.8217232294568,32.999909153679745,53.17567583021395,1
-12.0,1.0,16.80125744323314,17.05769401867941,32.99986785411936,53.79639857834351,0
-12.0,2.0,17.11468718082665,16.749165616621394,32.999942164965134,52.83987604073272,0
-12.0,3.0,17.43966356457298,16.549988735684884,32.99961871364983,51.884993013394535,0
-12.0,4.0,17.7768145154203,16.09759149945696,32.99981692785801,50.93184171027001,0
-12.0,5.0,18.12681251758832,16.133679686419935,32.99993064069608,49.98052120576575,0
-12.0,6.0,18.490378453658863,15.592156457077348,32.999989374792136,49.03113806551914,0
-12.0,7.0,18.86828581799054,15.48419182283515,32.999654053854144,48.08380704561568,0
-12.0,8.0,10.751753536938594,14.782629913416713,32.999854648662485,45.295170824272205,1
-12.0,9.0,10.99296414580931,14.585129437269245,32.999998895587154,44.31311882501614,1
-12.0,10.0,20.096681167344542,14.78257604029679,32.99997223178043,45.25541404075317,0
-12.0,11.0,20.540913626243707,14.567339808622286,32.99966613904465,44.31763193132052,0
-12.0,12.0,21.004323568927205,14.621028328086606,32.99996584973728,43.3826290120827,0
-12.0,13.0,21.488115476727216,14.244564570046174,32.99990093656421,42.45058892406559,0
-12.0,14.0,12.379025467700046,13.70852468677102,32.998190117998696,39.41639887153569,1
-12.0,15.0,22.52215551824773,14.083361747140595,32.99999663327738,40.596212877557925,0
-12.0,16.0,23.07533319366526,13.725818215859762,32.99955671844911,39.67433049214567,0
-12.0,17.0,23.6547729182587,13.708540488996507,32.99815280865493,38.756322064922514,0
-12.0,18.0,24.262262922979417,13.697359950321545,32.85564835561724,37.84246952829585,0
-12.0,19.0,24.899743523758374,13.738477109535186,32.506558136052774,36.93308137699859,0
-12.0,20.0,25.569321621500535,13.788278151242768,32.18162375683116,36.02849566662477,0
-12.0,21.0,26.273286521364895,13.842285035947851,31.849516152124764,35.12908339253958,0
-12.0,22.0,27.014127124127448,13.89621168164761,31.520146351109094,34.23525229934782,0
-12.0,23.0,27.79455051361043,13.958803513717747,31.174321355617323,33.347451176964036,0
-12.0,24.0,28.617501920048866,14.021330546395284,30.831699514779764,32.466174705376055,0
-12.0,25.0,29.486185974232903,14.083646136809291,30.49254427995295,31.59196891616602,0
-12.0,26.0,30.40408907391322,14.140940000941006,30.166843549048743,30.725437344324327,0
-12.0,27.0,31.375002552675653,14.20694339832231,29.825828593957347,29.867247948212437,0
-12.0,28.0,32.40304615995594,14.277089462019795,29.47956386619457,29.018140877733707,0
-12.0,29.0,33.49269111354199,14.365538516305875,29.140621073960908,28.17893716945336,0
-12.0,30.0,34.648781653673566,14.409372928782005,28.852915818804913,27.35054844057062,0
-12.0,31.0,35.87655358787537,14.510742010904668,28.49599670099988,26.533987638498665,0
-12.0,32.0,37.18164774196585,14.555838374069877,28.210663318021957,25.73038087553311,0
-12.0,33.0,38.570115497812104,14.623209682439263,27.925067392106136,24.940980333579514,0
-12.0,34.0,40.04841267712253,14.698390505577773,27.627709155786,24.167178155506697,0
-12.0,35.0,41.623376906823445,14.770625273841935,27.338688728205064,23.410521139009273,0
-11.0,0.0,8.07661917771891,16.73101761575327,32.999975220771056,53.02596062307594,1
-11.0,1.0,8.231317785446109,16.332693678372408,32.999739636854486,52.03606922126229,1
-11.0,2.0,8.392015022669014,16.42320417254947,32.99968803765313,51.04657187314345,1
-11.0,3.0,16.380139878087448,16.278303546915726,32.99997590382994,51.59411303627576,0
-11.0,4.0,8.732845921104612,15.790649018221501,32.99975842060946,49.068854684005004,1
-11.0,5.0,8.913772777632417,15.430082698865387,32.99979342403323,48.0806873910929,1
-11.0,6.0,9.102290629342278,15.520156517659252,32.999802077194566,47.093019652598194,1
-11.0,7.0,17.733248110671042,15.466073759352321,32.9998671799311,47.76978647639112,0
-11.0,8.0,9.504075364790651,14.836505501610736,32.9998578510823,45.1193140462042,1
-11.0,9.0,18.49419986644706,14.872395990491563,32.99993376365051,45.868861987191266,0
-11.0,10.0,18.898790477227905,14.692831361366121,32.99992740604809,44.92162619496316,0
-11.0,11.0,19.320789243288388,14.63912200974915,32.99963620083362,43.976726799524315,0
-11.0,12.0,19.76129549968003,14.441699638848032,32.999892451335086,43.034317701109195,0
-11.0,13.0,20.221498383508816,14.37006023747302,32.99974677844581,42.09456615764082,0
-11.0,14.0,10.951748971153052,13.725847673709962,32.99948725618493,39.214187483613635,1
-11.0,15.0,21.206253127816538,13.690138016182418,32.99940756050143,40.22378027982949,0
-11.0,16.0,21.73371601653409,13.72605912287948,32.99898866319199,39.293160982542496,0
-11.0,17.0,22.286720310260762,13.672805075013217,32.998136796310774,38.366033154341096,0
-11.0,18.0,22.867056299772685,13.708485400225499,32.702901825878726,37.442656155780405,0
-11.0,19.0,23.47667318484548,13.756580105259326,32.3804994229874,36.523314471717924,0
-11.0,20.0,24.117695297362417,13.817519659932259,32.031098790644634,35.608320656835254,0
-11.0,21.0,24.79244001864231,13.887466276116744,31.664596871964754,34.69801867542295,0
-11.0,22.0,25.50343752190834,13.931350579678872,31.317604615340688,33.7927876920505,0
-11.0,23.0,26.253452457059737,13.988470186878956,30.98541457949622,32.893046377616045,0
-11.0,24.0,27.045507668006145,14.050014884088007,30.64644244684161,31.99925780389289,0
-11.0,25.0,27.882909987005803,14.111446102674163,30.310641786734536,31.111935008931862,0
-11.0,26.0,28.7692780778141,14.177288470030529,29.96859170389049,30.231647325278193,0
-11.0,27.0,29.708572189310267,14.24758591243294,29.620605696737755,29.359027572452053,0
-11.0,28.0,30.705125519303557,14.31752833531776,29.2767214995037,28.494780223753263,0
-11.0,29.0,31.76367665548669,14.410984952684643,28.9301180852842,27.639690663970896,0
-11.0,30.0,32.88940223234558,14.454765680796134,28.644044761935856,26.79463565716093,0
-11.0,31.0,34.08794848781438,14.537208658171087,28.285874478433858,25.96059513955718,0
-11.0,32.0,35.365459782603835,14.607441867469213,27.99420559970904,25.13866543792649,0
-11.0,33.0,36.72860131202555,14.686143930277836,27.68968411928999,24.330073982624878,0
-11.0,34.0,38.184572142869676,14.762674192879711,27.392329641588127,23.536195529439333,0
-11.0,35.0,39.74110329442115,14.831072632262972,27.112547194032377,22.75856981446769,0
-10.0,0.0,14.471944419194216,17.22134157896741,32.99963815614791,54.22040667497801,0
-10.0,1.0,7.138708732322115,16.31450201083362,32.99993618020739,51.902336170927796,1
-10.0,2.0,7.278567832823285,16.3507786712655,32.99975625898053,50.910239638013884,1
-10.0,3.0,15.308972705368376,16.441207944470026,32.999879549680024,51.32107267000564,0
-10.0,4.0,15.609377042040109,16.20600823555666,32.99989415520383,50.35724873342466,0
-10.0,5.0,15.921496105515459,15.772522438585787,32.99992967323336,49.39486309324078,0
-10.0,6.0,16.246009115544723,15.646325647567902,32.99981479097206,48.434001486559005,0
-10.0,7.0,8.068389736600196,15.052229642979247,32.999684145350216,45.954896365893376,1
-10.0,8.0,16.935197927450503,15.376052284256344,32.9997984328103,46.51722799135821,0
-10.0,9.0,17.30151133422686,14.962392008955314,32.999596913836264,45.56152433797622,0
-10.0,10.0,17.6835052597109,14.603103199337268,32.999926977887974,44.607762777346274,0
-10.0,11.0,18.082172313246772,14.710849351150053,32.999778443608776,43.65607059734076,0
-10.0,12.0,9.048890204881786,13.815081652107096,32.99983459918583,41.010395023701,1
-10.0,13.0,18.933914977667484,14.35218650651819,32.99963691417856,41.759460006087245,0
-10.0,14.0,19.38942019512946,13.725709894373322,32.99981214550656,40.81485636382909,0
-10.0,15.0,19.86647717679905,13.726101658477527,32.998888366960934,39.87295449298936,0
-10.0,16.0,20.36658143559744,13.72589649351107,32.99937213867415,38.9339504802685,0
-10.0,17.0,20.89136244802701,13.694570605400694,32.904451861682944,37.99805916096242,0
-10.0,18.0,21.44259792260695,13.727901889583004,32.573256575652195,37.06551631908019,0
